Firmware Name,Binary Name,Component Name,Component Version,CVE ID,Description,CVSS v3 Score,CVSS v3 Severity,CVSS v2 Score,CVSS v2 Severity
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2017-18432,"In cPanel before 64.0.21, Horde MySQL to SQLite conversion can leak a database password (SEC-234).",7.8,HIGH,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2016-10804,The SQLite journal feature in cPanel before 57.9999.54 allows arbitrary file-overwrite operations during Horde Restore (SEC-58).,8.1,HIGH,8.7,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-16168,"In SQLite through 3.29.0, whereLoopAddBtreeIndex in sqlite3.c can crash a browser or other application because of missing validation of a sqlite_stat1 sz field, aka a ""severe division by zero in the query planner.""",6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-19645,alter.c in SQLite through 3.30.1 allows attackers to trigger infinite recursion via certain types of self-referential views in conjunction with ALTER TABLE statements.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-19646,pragma.c in SQLite through 3.30.1 mishandles NOT NULL in an integrity_check PRAGMA command in certain cases of generated columns.,9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-13734,Out of bounds write in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,8.8,HIGH,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-13750,Insufficient data validation in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to bypass defense-in-depth measures via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-13751,Uninitialized data in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-13752,Out of bounds read in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-13753,Out of bounds read in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-6405,Out of bounds read in SQLite in Google Chrome prior to 80.0.3987.87 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2011-3901,Android SQLite Journal before 4.0.1 has an information disclosure vulnerability.,7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-11655,SQLite through 3.31.1 allows attackers to cause a denial of service (segmentation fault) via a malformed window-function query because the AggInfo object's initialization is mishandled.,7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-11656,"In SQLite through 3.31.1, the ALTER TABLE implementation has a use-after-free, as demonstrated by an ORDER BY clause that belongs to a compound SELECT statement.",9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-13434,SQLite through 3.32.0 has an integer overflow in sqlite3_str_vappendf in printf.c.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-13435,SQLite through 3.32.0 has a segmentation fault in sqlite3ExprCodeTarget in expr.c.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-13630,"ext/fts3/fts3.c in SQLite before 3.32.0 has a use-after-free in fts3EvalNextRow, related to the snippet feature.",7.0,HIGH,4.4,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-13631,"SQLite before 3.32.0 allows a virtual table to be renamed to the name of one of its shadow tables, related to alter.c and build.c.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-13632,ext/fts3/fts3_snippet.c in SQLite before 3.32.0 has a NULL pointer dereference via a crafted matchinfo() query.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2020-15358,"In SQLite before 3.32.3, select.c mishandles query-flattener optimization, leading to a multiSelectOrderBy heap overflow because of misuse of transitive properties for constant propagation.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2021-30569,Use after free in sqlite in Google Chrome prior to 92.0.4515.107 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,8.8,HIGH,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2022-35737,SQLite 1.0.12 through 3.39.x before 3.39.2 sometimes allows an array-bounds overflow if billions of bytes are used in a string argument to a C API.,7.5,HIGH,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2022-46908,"SQLite through 3.40.0, when relying on --safe for execution of an untrusted CLI script, does not properly implement the azProhibitedFunctions protection mechanism, and instead allows UDF functions such as WRITEFILE.",7.3,HIGH,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2023-2137,Heap buffer overflow in sqlite in Google Chrome prior to 112.0.5615.137 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: Medium),8.8,HIGH,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2023-32697,SQLite JDBC is a library for accessing and creating SQLite database files in Java. Sqlite-jdbc addresses a remote code execution vulnerability via JDBC URL. This issue impacting versions 3.6.14.1 through 3.41.2.1 and has been fixed in version 3.41.2.2.,8.8,HIGH,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2023-7104,A vulnerability was found in SQLite SQLite3 up to 3.43.0 and classified as critical. This issue affects the function sessionReadRecord of the file ext/session/sqlite3session.c of the component make alltest Handler. The manipulation leads to heap-based buffer overflow. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-248999.,5.5,MEDIUM,5.2,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2022-31631,"In PHP versions 8.0.* before 8.0.27, 8.1.* before 8.1.15, 8.2.* before 8.2.2 when using PDO::quote() function to quote user-supplied data for SQLite, supplying an overly long string may cause the driver to incorrectly quote the data, which may further lead to SQL injection vulnerabilities.",9.1,CRITICAL,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2025-26794,"Exim 4.98 before 4.98.1, when SQLite hints and ETRN serialization are used, allows remote SQL injection.",7.5,HIGH,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2025-29087,"In SQLite 3.44.0 through 3.49.0 before 3.49.1, the concat_ws() SQL function can cause memory to be written beyond the end of a malloc-allocated buffer. If the separator argument is attacker-controlled and has a large string (e.g., 2MB or more), an integer overflow occurs in calculating the size of the result buffer, and thus malloc may not allocate enough memory.",3.2,LOW,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2025-29088,"In SQLite 3.49.0 before 3.49.1, certain argument values to sqlite3_db_config (in the C-language API) can cause a denial of service (application crash). An sz*nBig multiplication is not cast to a 64-bit integer, and consequently some memory allocations may be incorrect.",5.6,MEDIUM,,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2012-1174,"The rm_rf_children function in util.c in the systemd-logind login manager in systemd before 44, when logging out, allows local users to delete arbitrary files via a symlink attack on unspecified files, related to ""particular records related with user session.""",,,3.3,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2013-4327,"systemd does not properly use D-Bus for communication with a polkit authority, which allows local users to bypass intended access restrictions by leveraging a PolkitUnixProcess PolkitSubject race condition via a (1) setuid process or (2) pkexec process, a related issue to CVE-2013-4288.",,,6.9,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2013-4391,"Integer overflow in the valid_user_field function in journal/journald-native.c in systemd allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a large journal data field, which triggers a heap-based buffer overflow.",,,7.5,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2013-4392,"systemd, when updating file permissions, allows local users to change the permissions and SELinux security contexts for arbitrary files via a symlink attack on unspecified files.",5.0,MEDIUM,3.3,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2013-4393,"journald in systemd, when the origin of native messages is set to file, allows local users to cause a denial of service (logging service blocking) via a crafted file descriptor.",,,2.1,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2013-4394,"The SetX11Keyboard function in systemd, when PolicyKit Local Authority (PKLA) is used to change the group permissions on the X Keyboard Extension (XKB) layouts description, allows local users in the group to modify the Xorg X11 Server configuration file and possibly gain privileges via vectors involving ""special and control characters.""",,,5.9,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2012-0871,"The session_link_x11_socket function in login/logind-session.c in systemd-logind in systemd, possibly 37 and earlier, allows local users to create or overwrite arbitrary files via a symlink attack on the X11 user directory in /run/user/.",,,6.3,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2014-9770,"tmpfiles.d/systemd.conf in systemd before 214 uses weak permissions for journal files under (1) /run/log/journal/%m and (2) /var/log/journal/%m, which allows local users to obtain sensitive information by reading these files.",3.3,LOW,2.1,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2015-8842,"tmpfiles.d/systemd.conf in systemd before 229 uses weak permissions for /var/log/journal/%m/system.journal, which allows local users to obtain sensitive information by reading the file.",3.3,LOW,2.1,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2015-8946,"ecryptfs-setup-swap in eCryptfs before 111 does not prevent the unencrypted swap partition from activating during boot when using GPT partitioning and certain versions of systemd, which allows local users to obtain sensitive information via unspecified vectors.",3.3,LOW,2.1,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2016-7795,The manager_invoke_notify_message function in systemd 231 and earlier allows local users to cause a denial of service (assertion failure and PID 1 hang) via a zero-length message received over a notify socket.,5.5,MEDIUM,4.9,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2017-9217,systemd-resolved through 233 allows remote attackers to cause a denial of service (daemon crash) via a crafted DNS response with an empty question section.,7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2017-9445,"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small. A malicious DNS server can exploit this via a response with a specially crafted TCP payload to trick systemd-resolved into allocating a buffer that's too small, and subsequently write arbitrary data beyond the end of it.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2017-1000082,"systemd v233 and earlier fails to safely parse usernames starting with a numeric digit (e.g. ""0day""), running the service in question with root privileges rather than the user intended.",9.8,CRITICAL,10.0,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2017-15908,"In systemd 223 through 235, a remote DNS server can respond with a custom crafted DNS NSEC resource record to trigger an infinite loop in the dns_packet_read_type_window() function of the 'systemd-resolved' service and cause a DoS of the affected service.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2017-18078,"systemd-tmpfiles in systemd before 237 attempts to support ownership/permission changes on hardlinked files even if the fs.protected_hardlinks sysctl is turned off, which allows local users to bypass intended access restrictions via vectors involving a hard link to a file for which the user lacks write access, as demonstrated by changing the ownership of the /etc/passwd file.",7.8,HIGH,4.6,
dlink_DIR-826LA1,smbd,systemd,037,CVE-2018-6954,"systemd-tmpfiles in systemd through 237 mishandles symlinks present in non-terminal path components, which allows local users to obtain ownership of arbitrary files via vectors involving creation of a directory and a file under that directory, and later replacing that directory with a symlink. This occurs even if the fs.protected_symlinks sysctl is turned on.",7.8,HIGH,7.2,
